booking_id,customer_id,booking_date,booking_status,total_price,payment_id
17066,17066,2025-10-04,COMPLETED,279.4,17066
17067,17067,2025-10-05,PAID,280.3,17067
17068,17068,2025-10-06,CONFIRMED,281.2,17068
17069,17069,2025-10-07,COMPLETED,282.1,17069
17070,17070,2025-10-08,PAID,283.0,17070
17071,17071,2025-10-09,CONFIRMED,283.9,17071
17072,17072,2025-10-10,COMPLETED,284.8,17072
17073,17073,2025-10-11,PAID,285.7,17073
17074,17074,2025-10-12,CONFIRMED,286.6,17074
17075,17075,2025-10-13,COMPLETED,287.5,17075
17076,17076,2025-10-14,PAID,288.4,17076
17077,17077,2025-10-15,CONFIRMED,289.3,17077
17078,17078,2025-10-16,COMPLETED,290.2,17078
17079,17079,2025-10-17,PAID,291.1,17079
17080,17080,2025-10-18,CONFIRMED,292.0,17080
17081,17081,2025-10-19,COMPLETED,292.9,17081
17082,17082,2025-10-20,PAID,293.8,17082
17083,17083,2025-10-21,CONFIRMED,294.7,17083
17084,17084,2025-10-22,COMPLETED,295.6,17084
17085,17085,2025-10-23,PAID,296.5,17085
17086,17086,2025-10-24,CONFIRMED,297.4,17086
17087,17087,2025-10-25,COMPLETED,298.3,17087
17088,17088,2025-10-26,PAID,299.2,17088
17089,17089,2025-10-27,CONFIRMED,300.1,17089
17090,17090,2025-10-28,COMPLETED,301.0,17090
17091,17091,2025-10-29,PAID,301.9,17091
17092,17092,2025-10-30,CONFIRMED,302.8,17092
17093,17093,2025-10-31,COMPLETED,303.7,17093
17094,17094,2025-11-01,PAID,304.6,17094
17095,17095,2025-11-02,CONFIRMED,305.5,17095
17096,17096,2025-11-03,COMPLETED,306.4,17096
17097,17097,2025-11-04,PAID,307.3,17097
17098,17098,2025-11-05,CONFIRMED,308.2,17098
17099,17099,2025-11-06,COMPLETED,309.1,17099
17100,17100,2025-11-07,PAID,310.0,17100
17101,17101,2025-11-08,CONFIRMED,310.9,17101
17102,17102,2025-11-09,COMPLETED,311.8,17102
17103,17103,2025-11-10,PAID,312.7,17103
17104,17104,2025-11-11,CONFIRMED,313.6,17104
17105,17105,2025-11-12,COMPLETED,314.5,17105
17106,17106,2025-11-13,PAID,315.4,17106
17107,17107,2025-11-14,CONFIRMED,316.3,17107
17108,17108,2025-11-15,COMPLETED,317.2,17108
17109,17109,2025-11-16,PAID,318.1,17109
17110,17110,2025-11-17,CONFIRMED,319.0,17110
17111,17111,2025-11-18,COMPLETED,319.9,17111
17112,17112,2025-11-19,PAID,320.8,17112
17113,17113,2025-11-20,CONFIRMED,321.7,17113
17114,17114,2025-11-21,COMPLETED,322.6,17114
17115,17115,2025-11-22,PAID,323.5,17115
17116,17116,2025-11-23,CONFIRMED,324.4,17116
17117,17117,2025-11-24,COMPLETED,325.3,17117
17118,17118,2025-11-25,PAID,326.2,17118
17119,17119,2025-11-26,CONFIRMED,327.1,17119
17120,17120,2025-11-27,COMPLETED,328.0,17120
17121,17121,2025-11-28,PAID,328.9,17121
17122,17122,2025-11-29,CONFIRMED,329.8,17122
17123,17123,2025-11-30,COMPLETED,330.7,17123
17124,17124,2025-12-01,PAID,331.6,17124
17125,17125,2025-12-02,CONFIRMED,332.5,17125
17126,17126,2025-12-03,COMPLETED,333.4,17126
17127,17127,2025-12-04,PAID,334.3,17127
17128,17128,2025-12-05,CONFIRMED,335.2,17128
17129,17129,2025-12-06,COMPLETED,336.1,17129
17130,17130,2025-12-07,PAID,337.0,17130
17131,17131,2025-12-08,CONFIRMED,337.9,17131
17132,17132,2025-12-09,COMPLETED,338.8,17132
17133,17133,2025-12-10,PAID,339.7,17133
17134,17134,2025-12-11,CONFIRMED,340.6,17134
17135,17135,2025-12-12,COMPLETED,341.5,17135
17136,17136,2025-12-13,PAID,342.4,17136
17137,17137,2025-12-14,CONFIRMED,343.3,17137
17138,17138,2025-12-15,COMPLETED,344.2,17138
17139,17139,2025-12-16,PAID,345.1,17139
17140,17140,2025-12-17,CONFIRMED,346.0,17140
17141,17141,2025-12-18,COMPLETED,346.9,17141
17142,17142,2025-12-19,PAID,347.8,17142
17143,17143,2025-12-20,CONFIRMED,348.7,17143
17144,17144,2025-12-21,COMPLETED,349.6,17144
17145,17145,2025-12-22,PAID,350.5,17145
17146,17146,2025-12-23,CONFIRMED,351.4,17146
17147,17147,2025-12-24,COMPLETED,352.3,17147
17148,17148,2025-12-25,PAID,353.2,17148
17149,17149,2025-12-26,CONFIRMED,354.1,17149
17150,17150,2025-12-27,COMPLETED,355.0,17150
17151,17151,2025-12-28,PAID,355.9,17151
17152,17152,2025-12-29,CONFIRMED,356.8,17152
17153,17153,2025-12-30,COMPLETED,357.7,17153
17154,17154,2025-12-31,PAID,358.6,17154
17155,17155,2025-01-01,CONFIRMED,359.5,17155
17156,17156,2025-01-02,COMPLETED,360.4,17156
17157,17157,2025-01-03,PAID,361.3,17157
17158,17158,2025-01-04,CONFIRMED,362.2,17158
17159,17159,2025-01-05,COMPLETED,363.1,17159
17160,17160,2025-01-06,PAID,364.0,17160
17161,17161,2025-01-07,CONFIRMED,364.9,17161
17162,17162,2025-01-08,COMPLETED,365.8,17162
17163,17163,2025-01-09,PAID,366.7,17163
17164,17164,2025-01-10,CONFIRMED,367.6,17164
17165,17165,2025-01-11,COMPLETED,368.5,17165
17166,17166,2025-01-12,PAID,369.4,17166
17167,17167,2025-01-13,CONFIRMED,370.3,17167
17168,17168,2025-01-14,COMPLETED,371.2,17168
17169,17169,2025-01-15,PAID,372.1,17169
17170,17170,2025-01-16,CONFIRMED,373.0,17170
17171,17171,2025-01-17,COMPLETED,373.9,17171
17172,17172,2025-01-18,PAID,374.8,17172
17173,17173,2025-01-19,CONFIRMED,375.7,17173
17174,17174,2025-01-20,COMPLETED,376.6,17174
17175,17175,2025-01-21,PAID,377.5,17175
17176,17176,2025-01-22,CONFIRMED,378.4,17176
17177,17177,2025-01-23,COMPLETED,379.3,17177
17178,17178,2025-01-24,PAID,380.2,17178
17179,17179,2025-01-25,CONFIRMED,381.1,17179
17180,17180,2025-01-26,COMPLETED,382.0,17180
17181,17181,2025-01-27,PAID,382.9,17181
17182,17182,2025-01-28,CONFIRMED,383.8,17182
17183,17183,2025-01-29,COMPLETED,384.7,17183
17184,17184,2025-01-30,PAID,385.6,17184
17185,17185,2025-01-31,CONFIRMED,386.5,17185
17186,17186,2025-02-01,COMPLETED,387.4,17186
17187,17187,2025-02-02,PAID,388.3,17187
17188,17188,2025-02-03,CONFIRMED,389.2,17188
17189,17189,2025-02-04,COMPLETED,390.1,17189
17190,17190,2025-02-05,PAID,391.0,17190
17191,17191,2025-02-06,CONFIRMED,391.9,17191
17192,17192,2025-02-07,COMPLETED,392.8,17192
17193,17193,2025-02-08,PAID,393.7,17193
17194,17194,2025-02-09,CONFIRMED,394.6,17194
17195,17195,2025-02-10,COMPLETED,395.5,17195
17196,17196,2025-02-11,PAID,396.4,17196
17197,17197,2025-02-12,CONFIRMED,397.3,17197
17198,17198,2025-02-13,COMPLETED,398.2,17198
17199,17199,2025-02-14,PAID,399.1,17199
17200,17200,2025-02-15,CONFIRMED,40.0,17200
17201,17201,2025-02-16,COMPLETED,40.9,17201
17202,17202,2025-02-17,PAID,41.8,17202
17203,17203,2025-02-18,CONFIRMED,42.7,17203
17204,17204,2025-02-19,COMPLETED,43.6,17204
17205,17205,2025-02-20,PAID,44.5,17205
17206,17206,2025-02-21,CONFIRMED,45.4,17206
17207,17207,2025-02-22,COMPLETED,46.3,17207
17208,17208,2025-02-23,PAID,47.2,17208
17209,17209,2025-02-24,CONFIRMED,48.1,17209
17210,17210,2025-02-25,COMPLETED,49.0,17210
17211,17211,2025-02-26,PAID,49.9,17211
17212,17212,2025-02-27,CONFIRMED,50.8,17212
17213,17213,2025-02-28,COMPLETED,51.7,17213
17214,17214,2025-03-01,PAID,52.6,17214
17215,17215,2025-03-02,CONFIRMED,53.5,17215
17216,17216,2025-03-03,COMPLETED,54.4,17216
17217,17217,2025-03-04,PAID,55.3,17217
17218,17218,2025-03-05,CONFIRMED,56.2,17218
17219,17219,2025-03-06,COMPLETED,57.1,17219
17220,17220,2025-03-07,PAID,58.0,17220
17221,17221,2025-03-08,CONFIRMED,58.9,17221
17222,17222,2025-03-09,COMPLETED,59.8,17222
17223,17223,2025-03-10,PAID,60.7,17223
17224,17224,2025-03-11,CONFIRMED,61.6,17224
17225,17225,2025-03-12,COMPLETED,62.5,17225
17226,17226,2025-03-13,PAID,63.4,17226
17227,17227,2025-03-14,CONFIRMED,64.3,17227
17228,17228,2025-03-15,COMPLETED,65.2,17228
17229,17229,2025-03-16,PAID,66.1,17229
17230,17230,2025-03-17,CONFIRMED,67.0,17230
17231,17231,2025-03-18,COMPLETED,67.9,17231
17232,17232,2025-03-19,PAID,68.8,17232
17233,17233,2025-03-20,CONFIRMED,69.7,17233
17234,17234,2025-03-21,COMPLETED,70.6,17234
17235,17235,2025-03-22,PAID,71.5,17235
17236,17236,2025-03-23,CONFIRMED,72.4,17236
17237,17237,2025-03-24,COMPLETED,73.3,17237
17238,17238,2025-03-25,PAID,74.2,17238
17239,17239,2025-03-26,CONFIRMED,75.1,17239
17240,17240,2025-03-27,COMPLETED,76.0,17240
17241,17241,2025-03-28,PAID,76.9,17241
17242,17242,2025-03-29,CONFIRMED,77.8,17242
17243,17243,2025-03-30,COMPLETED,78.7,17243
17244,17244,2025-03-31,PAID,79.6,17244
17245,17245,2025-04-01,CONFIRMED,80.5,17245
17246,17246,2025-04-02,COMPLETED,81.4,17246
17247,17247,2025-04-03,PAID,82.3,17247
17248,17248,2025-04-04,CONFIRMED,83.2,17248
17249,17249,2025-04-05,COMPLETED,84.1,17249
17250,17250,2025-04-06,PAID,85.0,17250
17251,17251,2025-04-07,CONFIRMED,85.9,17251
17252,17252,2025-04-08,COMPLETED,86.8,17252
17253,17253,2025-04-09,PAID,87.7,17253
17254,17254,2025-04-10,CONFIRMED,88.6,17254
17255,17255,2025-04-11,COMPLETED,89.5,17255
17256,17256,2025-04-12,PAID,90.4,17256
17257,17257,2025-04-13,CONFIRMED,91.3,17257
17258,17258,2025-04-14,COMPLETED,92.2,17258
17259,17259,2025-04-15,PAID,93.1,17259
17260,17260,2025-04-16,CONFIRMED,94.0,17260
17261,17261,2025-04-17,COMPLETED,94.9,17261
17262,17262,2025-04-18,PAID,95.8,17262
17263,17263,2025-04-19,CONFIRMED,96.7,17263
17264,17264,2025-04-20,COMPLETED,97.6,17264
17265,17265,2025-04-21,PAID,98.5,17265
17266,17266,2025-04-22,CONFIRMED,99.4,17266
17267,17267,2025-04-23,COMPLETED,100.3,17267
17268,17268,2025-04-24,PAID,101.2,17268
17269,17269,2025-04-25,CONFIRMED,102.1,17269
17270,17270,2025-04-26,COMPLETED,103.0,17270
17271,17271,2025-04-27,PAID,103.9,17271
17272,17272,2025-04-28,CONFIRMED,104.8,17272
17273,17273,2025-04-29,COMPLETED,105.7,17273
17274,17274,2025-04-30,PAID,106.6,17274
17275,17275,2025-05-01,CONFIRMED,107.5,17275
17276,17276,2025-05-02,COMPLETED,108.4,17276
17277,17277,2025-05-03,PAID,109.3,17277
17278,17278,2025-05-04,CONFIRMED,110.2,17278
17279,17279,2025-05-05,COMPLETED,111.1,17279
17280,17280,2025-05-06,PAID,112.0,17280
17281,17281,2025-05-07,CONFIRMED,112.9,17281
17282,17282,2025-05-08,COMPLETED,113.8,17282
17283,17283,2025-05-09,PAID,114.7,17283
17284,17284,2025-05-10,CONFIRMED,115.6,17284
17285,17285,2025-05-11,COMPLETED,116.5,17285
17286,17286,2025-05-12,PAID,117.4,17286
17287,17287,2025-05-13,CONFIRMED,118.3,17287
17288,17288,2025-05-14,COMPLETED,119.2,17288
17289,17289,2025-05-15,PAID,120.1,17289
17290,17290,2025-05-16,CONFIRMED,121.0,17290
17291,17291,2025-05-17,COMPLETED,121.9,17291
17292,17292,2025-05-18,PAID,122.8,17292
17293,17293,2025-05-19,CONFIRMED,123.7,17293
17294,17294,2025-05-20,COMPLETED,124.6,17294
17295,17295,2025-05-21,PAID,125.5,17295
17296,17296,2025-05-22,CONFIRMED,126.4,17296
17297,17297,2025-05-23,COMPLETED,127.3,17297
17298,17298,2025-05-24,PAID,128.2,17298
17299,17299,2025-05-25,CONFIRMED,129.1,17299
17300,17300,2025-05-26,COMPLETED,130.0,17300
17301,17301,2025-05-27,PAID,130.9,17301
17302,17302,2025-05-28,CONFIRMED,131.8,17302
17303,17303,2025-05-29,COMPLETED,132.7,17303
17304,17304,2025-05-30,PAID,133.6,17304
17305,17305,2025-05-31,CONFIRMED,134.5,17305
17306,17306,2025-06-01,COMPLETED,135.4,17306
17307,17307,2025-06-02,PAID,136.3,17307
17308,17308,2025-06-03,CONFIRMED,137.2,17308
17309,17309,2025-06-04,COMPLETED,138.1,17309
17310,17310,2025-06-05,PAID,139.0,17310
17311,17311,2025-06-06,CONFIRMED,139.9,17311
17312,17312,2025-06-07,COMPLETED,140.8,17312
17313,17313,2025-06-08,PAID,141.7,17313
17314,17314,2025-06-09,CONFIRMED,142.6,17314
17315,17315,2025-06-10,COMPLETED,143.5,17315
17316,17316,2025-06-11,PAID,144.4,17316
17317,17317,2025-06-12,CONFIRMED,145.3,17317
17318,17318,2025-06-13,COMPLETED,146.2,17318
17319,17319,2025-06-14,PAID,147.1,17319
17320,17320,2025-06-15,CONFIRMED,148.0,17320
17321,17321,2025-06-16,COMPLETED,148.9,17321
17322,17322,2025-06-17,PAID,149.8,17322
17323,17323,2025-06-18,CONFIRMED,150.7,17323
17324,17324,2025-06-19,COMPLETED,151.6,17324
17325,17325,2025-06-20,PAID,152.5,17325
17326,17326,2025-06-21,CONFIRMED,153.4,17326
17327,17327,2025-06-22,COMPLETED,154.3,17327
17328,17328,2025-06-23,PAID,155.2,17328
17329,17329,2025-06-24,CONFIRMED,156.1,17329
17330,17330,2025-06-25,COMPLETED,157.0,17330
17331,17331,2025-06-26,PAID,157.9,17331
17332,17332,2025-06-27,CONFIRMED,158.8,17332
17333,17333,2025-06-28,COMPLETED,159.7,17333
17334,17334,2025-06-29,PAID,160.6,17334
17335,17335,2025-06-30,CONFIRMED,161.5,17335
17336,17336,2025-07-01,COMPLETED,162.4,17336
17337,17337,2025-07-02,PAID,163.3,17337
17338,17338,2025-07-03,CONFIRMED,164.2,17338
17339,17339,2025-07-04,COMPLETED,165.1,17339
17340,17340,2025-07-05,PAID,166.0,17340
17341,17341,2025-07-06,CONFIRMED,166.9,17341
17342,17342,2025-07-07,COMPLETED,167.8,17342
17343,17343,2025-07-08,PAID,168.7,17343
17344,17344,2025-07-09,CONFIRMED,169.6,17344
17345,17345,2025-07-10,COMPLETED,170.5,17345
17346,17346,2025-07-11,PAID,171.4,17346
17347,17347,2025-07-12,CONFIRMED,172.3,17347
17348,17348,2025-07-13,COMPLETED,173.2,17348
17349,17349,2025-07-14,PAID,174.1,17349
17350,17350,2025-07-15,CONFIRMED,175.0,17350
17351,17351,2025-07-16,COMPLETED,175.9,17351
17352,17352,2025-07-17,PAID,176.8,17352
17353,17353,2025-07-18,CONFIRMED,177.7,17353
17354,17354,2025-07-19,COMPLETED,178.6,17354
17355,17355,2025-07-20,PAID,179.5,17355
17356,17356,2025-07-21,CONFIRMED,180.4,17356
17357,17357,2025-07-22,COMPLETED,181.3,17357
17358,17358,2025-07-23,PAID,182.2,17358
17359,17359,2025-07-24,CONFIRMED,183.1,17359
17360,17360,2025-07-25,COMPLETED,184.0,17360
17361,17361,2025-07-26,PAID,184.9,17361
17362,17362,2025-07-27,CONFIRMED,185.8,17362
17363,17363,2025-07-28,COMPLETED,186.7,17363
17364,17364,2025-07-29,PAID,187.6,17364
17365,17365,2025-07-30,CONFIRMED,188.5,17365
17366,17366,2025-07-31,COMPLETED,189.4,17366
17367,17367,2025-08-01,PAID,190.3,17367
17368,17368,2025-08-02,CONFIRMED,191.2,17368
17369,17369,2025-08-03,COMPLETED,192.1,17369
17370,17370,2025-08-04,PAID,193.0,17370
17371,17371,2025-08-05,CONFIRMED,193.9,17371
17372,17372,2025-08-06,COMPLETED,194.8,17372
17373,17373,2025-08-07,PAID,195.7,17373
17374,17374,2025-08-08,CONFIRMED,196.6,17374
17375,17375,2025-08-09,COMPLETED,197.5,17375
17376,17376,2025-08-10,PAID,198.4,17376
17377,17377,2025-08-11,CONFIRMED,199.3,17377
17378,17378,2025-08-12,COMPLETED,200.2,17378
17379,17379,2025-08-13,PAID,201.1,17379
17380,17380,2025-08-14,CONFIRMED,202.0,17380
17381,17381,2025-08-15,COMPLETED,202.9,17381
17382,17382,2025-08-16,PAID,203.8,17382
17383,17383,2025-08-17,CONFIRMED,204.7,17383
17384,17384,2025-08-18,COMPLETED,205.6,17384
17385,17385,2025-08-19,PAID,206.5,17385
17386,17386,2025-08-20,CONFIRMED,207.4,17386
17387,17387,2025-08-21,COMPLETED,208.3,17387
17388,17388,2025-08-22,PAID,209.2,17388
17389,17389,2025-08-23,CONFIRMED,210.1,17389
17390,17390,2025-08-24,COMPLETED,211.0,17390
17391,17391,2025-08-25,PAID,211.9,17391
17392,17392,2025-08-26,CONFIRMED,212.8,17392
17393,17393,2025-08-27,COMPLETED,213.7,17393
17394,17394,2025-08-28,PAID,214.6,17394
17395,17395,2025-08-29,CONFIRMED,215.5,17395
17396,17396,2025-08-30,COMPLETED,216.4,17396
17397,17397,2025-08-31,PAID,217.3,17397
17398,17398,2025-09-01,CONFIRMED,218.2,17398
17399,17399,2025-09-02,COMPLETED,219.1,17399
17400,17400,2025-09-03,PAID,220.0,17400
17401,17401,2025-09-04,CONFIRMED,220.9,17401
17402,17402,2025-09-05,COMPLETED,221.8,17402
17403,17403,2025-09-06,PAID,222.7,17403
17404,17404,2025-09-07,CONFIRMED,223.6,17404
17405,17405,2025-09-08,COMPLETED,224.5,17405
17406,17406,2025-09-09,PAID,225.4,17406
17407,17407,2025-09-10,CONFIRMED,226.3,17407
17408,17408,2025-09-11,COMPLETED,227.2,17408
17409,17409,2025-09-12,PAID,228.1,17409
17410,17410,2025-09-13,CONFIRMED,229.0,17410
17411,17411,2025-09-14,COMPLETED,229.9,17411
17412,17412,2025-09-15,PAID,230.8,17412
17413,17413,2025-09-16,CONFIRMED,231.7,17413
17414,17414,2025-09-17,COMPLETED,232.6,17414
17415,17415,2025-09-18,PAID,233.5,17415
17416,17416,2025-09-19,CONFIRMED,234.4,17416
17417,17417,2025-09-20,COMPLETED,235.3,17417
17418,17418,2025-09-21,PAID,236.2,17418
17419,17419,2025-09-22,CONFIRMED,237.1,17419
17420,17420,2025-09-23,COMPLETED,238.0,17420
17421,17421,2025-09-24,PAID,238.9,17421
17422,17422,2025-09-25,CONFIRMED,239.8,17422
17423,17423,2025-09-26,COMPLETED,240.7,17423
17424,17424,2025-09-27,PAID,241.6,17424
17425,17425,2025-09-28,CONFIRMED,242.5,17425
17426,17426,2025-09-29,COMPLETED,243.4,17426
17427,17427,2025-09-30,PAID,244.3,17427
17428,17428,2025-10-01,CONFIRMED,245.2,17428
17429,17429,2025-10-02,COMPLETED,246.1,17429
17430,17430,2025-10-03,PAID,247.0,17430
17431,17431,2025-10-04,CONFIRMED,247.9,17431
17432,17432,2025-10-05,COMPLETED,248.8,17432
17433,17433,2025-10-06,PAID,249.7,17433
17434,17434,2025-10-07,CONFIRMED,250.6,17434
17435,17435,2025-10-08,COMPLETED,251.5,17435
17436,17436,2025-10-09,PAID,252.4,17436
17437,17437,2025-10-10,CONFIRMED,253.3,17437
17438,17438,2025-10-11,COMPLETED,254.2,17438
17439,17439,2025-10-12,PAID,255.1,17439
17440,17440,2025-10-13,CONFIRMED,256.0,17440
17441,17441,2025-10-14,COMPLETED,256.9,17441
17442,17442,2025-10-15,PAID,257.8,17442
17443,17443,2025-10-16,CONFIRMED,258.7,17443
17444,17444,2025-10-17,COMPLETED,259.6,17444
17445,17445,2025-10-18,PAID,260.5,17445
17446,17446,2025-10-19,CONFIRMED,261.4,17446
17447,17447,2025-10-20,COMPLETED,262.3,17447
17448,17448,2025-10-21,PAID,263.2,17448
17449,17449,2025-10-22,CONFIRMED,264.1,17449
17450,17450,2025-10-23,COMPLETED,265.0,17450
17451,17451,2025-10-24,PAID,265.9,17451
17452,17452,2025-10-25,CONFIRMED,266.8,17452
17453,17453,2025-10-26,COMPLETED,267.7,17453
17454,17454,2025-10-27,PAID,268.6,17454
17455,17455,2025-10-28,CONFIRMED,269.5,17455
17456,17456,2025-10-29,COMPLETED,270.4,17456
17457,17457,2025-10-30,PAID,271.3,17457
17458,17458,2025-10-31,CONFIRMED,272.2,17458
17459,17459,2025-11-01,COMPLETED,273.1,17459
17460,17460,2025-11-02,PAID,274.0,17460
17461,17461,2025-11-03,CONFIRMED,274.9,17461
17462,17462,2025-11-04,COMPLETED,275.8,17462
17463,17463,2025-11-05,PAID,276.7,17463
17464,17464,2025-11-06,CONFIRMED,277.6,17464
17465,17465,2025-11-07,COMPLETED,278.5,17465
17466,17466,2025-11-08,PAID,279.4,17466
17467,17467,2025-11-09,CONFIRMED,280.3,17467
17468,17468,2025-11-10,COMPLETED,281.2,17468
17469,17469,2025-11-11,PAID,282.1,17469
17470,17470,2025-11-12,CONFIRMED,283.0,17470
17471,17471,2025-11-13,COMPLETED,283.9,17471
17472,17472,2025-11-14,PAID,284.8,17472
17473,17473,2025-11-15,CONFIRMED,285.7,17473
17474,17474,2025-11-16,COMPLETED,286.6,17474
17475,17475,2025-11-17,PAID,287.5,17475
17476,17476,2025-11-18,CONFIRMED,288.4,17476
17477,17477,2025-11-19,COMPLETED,289.3,17477
17478,17478,2025-11-20,PAID,290.2,17478
17479,17479,2025-11-21,CONFIRMED,291.1,17479
17480,17480,2025-11-22,COMPLETED,292.0,17480
17481,17481,2025-11-23,PAID,292.9,17481
17482,17482,2025-11-24,CONFIRMED,293.8,17482
17483,17483,2025-11-25,COMPLETED,294.7,17483
17484,17484,2025-11-26,PAID,295.6,17484
17485,17485,2025-11-27,CONFIRMED,296.5,17485
17486,17486,2025-11-28,COMPLETED,297.4,17486
17487,17487,2025-11-29,PAID,298.3,17487
17488,17488,2025-11-30,CONFIRMED,299.2,17488
17489,17489,2025-12-01,COMPLETED,300.1,17489
17490,17490,2025-12-02,PAID,301.0,17490
17491,17491,2025-12-03,CONFIRMED,301.9,17491
17492,17492,2025-12-04,COMPLETED,302.8,17492
17493,17493,2025-12-05,PAID,303.7,17493
17494,17494,2025-12-06,CONFIRMED,304.6,17494
17495,17495,2025-12-07,COMPLETED,305.5,17495
17496,17496,2025-12-08,PAID,306.4,17496
17497,17497,2025-12-09,CONFIRMED,307.3,17497
17498,17498,2025-12-10,COMPLETED,308.2,17498
17499,17499,2025-12-11,PAID,309.1,17499
17500,17500,2025-12-12,CONFIRMED,310.0,17500
17501,17501,2025-12-13,COMPLETED,310.9,17501
17502,17502,2025-12-14,PAID,311.8,17502
17503,17503,2025-12-15,CONFIRMED,312.7,17503
17504,17504,2025-12-16,COMPLETED,313.6,17504
17505,17505,2025-12-17,PAID,314.5,17505
17506,17506,2025-12-18,CONFIRMED,315.4,17506
17507,17507,2025-12-19,COMPLETED,316.3,17507
17508,17508,2025-12-20,PAID,317.2,17508
17509,17509,2025-12-21,CONFIRMED,318.1,17509
17510,17510,2025-12-22,COMPLETED,319.0,17510
17511,17511,2025-12-23,PAID,319.9,17511
17512,17512,2025-12-24,CONFIRMED,320.8,17512
17513,17513,2025-12-25,COMPLETED,321.7,17513
17514,17514,2025-12-26,PAID,322.6,17514
17515,17515,2025-12-27,CONFIRMED,323.5,17515
17516,17516,2025-12-28,COMPLETED,324.4,17516
17517,17517,2025-12-29,PAID,325.3,17517
17518,17518,2025-12-30,CONFIRMED,326.2,17518
17519,17519,2025-12-31,COMPLETED,327.1,17519
17520,17520,2025-01-01,PAID,328.0,17520
17521,17521,2025-01-02,CONFIRMED,328.9,17521
17522,17522,2025-01-03,COMPLETED,329.8,17522
17523,17523,2025-01-04,PAID,330.7,17523
17524,17524,2025-01-05,CONFIRMED,331.6,17524
17525,17525,2025-01-06,COMPLETED,332.5,17525
17526,17526,2025-01-07,PAID,333.4,17526
17527,17527,2025-01-08,CONFIRMED,334.3,17527
17528,17528,2025-01-09,COMPLETED,335.2,17528
17529,17529,2025-01-10,PAID,336.1,17529
17530,17530,2025-01-11,CONFIRMED,337.0,17530
17531,17531,2025-01-12,COMPLETED,337.9,17531
17532,17532,2025-01-13,PAID,338.8,17532
17533,17533,2025-01-14,CONFIRMED,339.7,17533
17534,17534,2025-01-15,COMPLETED,340.6,17534
17535,17535,2025-01-16,PAID,341.5,17535
17536,17536,2025-01-17,CONFIRMED,342.4,17536
17537,17537,2025-01-18,COMPLETED,343.3,17537
17538,17538,2025-01-19,PAID,344.2,17538
17539,17539,2025-01-20,CONFIRMED,345.1,17539
17540,17540,2025-01-21,COMPLETED,346.0,17540
17541,17541,2025-01-22,PAID,346.9,17541
17542,17542,2025-01-23,CONFIRMED,347.8,17542
17543,17543,2025-01-24,COMPLETED,348.7,17543
17544,17544,2025-01-25,PAID,349.6,17544
17545,17545,2025-01-26,CONFIRMED,350.5,17545
17546,17546,2025-01-27,COMPLETED,351.4,17546
17547,17547,2025-01-28,PAID,352.3,17547
17548,17548,2025-01-29,CONFIRMED,353.2,17548
17549,17549,2025-01-30,COMPLETED,354.1,17549
17550,17550,2025-01-31,PAID,355.0,17550
17551,17551,2025-02-01,CONFIRMED,355.9,17551
17552,17552,2025-02-02,COMPLETED,356.8,17552
17553,17553,2025-02-03,PAID,357.7,17553
17554,17554,2025-02-04,CONFIRMED,358.6,17554
17555,17555,2025-02-05,COMPLETED,359.5,17555
17556,17556,2025-02-06,PAID,360.4,17556
17557,17557,2025-02-07,CONFIRMED,361.3,17557
17558,17558,2025-02-08,COMPLETED,362.2,17558
17559,17559,2025-02-09,PAID,363.1,17559
17560,17560,2025-02-10,CONFIRMED,364.0,17560
17561,17561,2025-02-11,COMPLETED,364.9,17561
17562,17562,2025-02-12,PAID,365.8,17562
17563,17563,2025-02-13,CONFIRMED,366.7,17563
17564,17564,2025-02-14,COMPLETED,367.6,17564
17565,17565,2025-02-15,PAID,368.5,17565
17566,17566,2025-02-16,CONFIRMED,369.4,17566
17567,17567,2025-02-17,COMPLETED,370.3,17567
17568,17568,2025-02-18,PAID,371.2,17568
17569,17569,2025-02-19,CONFIRMED,372.1,17569
17570,17570,2025-02-20,COMPLETED,373.0,17570
17571,17571,2025-02-21,PAID,373.9,17571
17572,17572,2025-02-22,CONFIRMED,374.8,17572
17573,17573,2025-02-23,COMPLETED,375.7,17573
17574,17574,2025-02-24,PAID,376.6,17574
17575,17575,2025-02-25,CONFIRMED,377.5,17575
17576,17576,2025-02-26,COMPLETED,378.4,17576
17577,17577,2025-02-27,PAID,379.3,17577
17578,17578,2025-02-28,CONFIRMED,380.2,17578
17579,17579,2025-03-01,COMPLETED,381.1,17579
17580,17580,2025-03-02,PAID,382.0,17580
17581,17581,2025-03-03,CONFIRMED,382.9,17581
17582,17582,2025-03-04,COMPLETED,383.8,17582
17583,17583,2025-03-05,PAID,384.7,17583
17584,17584,2025-03-06,CONFIRMED,385.6,17584
17585,17585,2025-03-07,COMPLETED,386.5,17585
17586,17586,2025-03-08,PAID,387.4,17586
17587,17587,2025-03-09,CONFIRMED,388.3,17587
17588,17588,2025-03-10,COMPLETED,389.2,17588
17589,17589,2025-03-11,PAID,390.1,17589
17590,17590,2025-03-12,CONFIRMED,391.0,17590
17591,17591,2025-03-13,COMPLETED,391.9,17591
17592,17592,2025-03-14,PAID,392.8,17592
17593,17593,2025-03-15,CONFIRMED,393.7,17593
17594,17594,2025-03-16,COMPLETED,394.6,17594
17595,17595,2025-03-17,PAID,395.5,17595
