payment_id,booking_id,amount
17073,17073,285.7
17074,17074,286.6
17075,17075,287.5
17076,17076,288.4
17077,17077,289.3
17078,17078,290.2
17079,17079,291.1
17080,17080,292.0
17081,17081,292.9
17082,17082,293.8
17083,17083,294.7
17084,17084,295.6
17085,17085,296.5
17086,17086,297.4
17087,17087,298.3
17088,17088,299.2
17089,17089,300.1
17090,17090,301.0
17091,17091,301.9
17092,17092,302.8
17093,17093,303.7
17094,17094,304.6
17095,17095,305.5
17096,17096,306.4
17097,17097,307.3
17098,17098,308.2
17099,17099,309.1
17100,17100,310.0
17101,17101,310.9
17102,17102,311.8
17103,17103,312.7
17104,17104,313.6
17105,17105,314.5
17106,17106,315.4
17107,17107,316.3
17108,17108,317.2
17109,17109,318.1
17110,17110,319.0
17111,17111,319.9
17112,17112,320.8
17113,17113,321.7
17114,17114,322.6
17115,17115,323.5
17116,17116,324.4
17117,17117,325.3
17118,17118,326.2
17119,17119,327.1
17120,17120,328.0
17121,17121,328.9
17122,17122,329.8
17123,17123,330.7
17124,17124,331.6
17125,17125,332.5
17126,17126,333.4
17127,17127,334.3
17128,17128,335.2
17129,17129,336.1
17130,17130,337.0
17131,17131,337.9
17132,17132,338.8
17133,17133,339.7
17134,17134,340.6
17135,17135,341.5
17136,17136,342.4
17137,17137,343.3
17138,17138,344.2
17139,17139,345.1
17140,17140,346.0
17141,17141,346.9
17142,17142,347.8
17143,17143,348.7
17144,17144,349.6
17145,17145,350.5
17146,17146,351.4
17147,17147,352.3
17148,17148,353.2
17149,17149,354.1
17150,17150,355.0
17151,17151,355.9
17152,17152,356.8
17153,17153,357.7
17154,17154,358.6
17155,17155,359.5
17156,17156,360.4
17157,17157,361.3
17158,17158,362.2
17159,17159,363.1
17160,17160,364.0
17161,17161,364.9
17162,17162,365.8
17163,17163,366.7
17164,17164,367.6
17165,17165,368.5
17166,17166,369.4
17167,17167,370.3
17168,17168,371.2
17169,17169,372.1
17170,17170,373.0
17171,17171,373.9
17172,17172,374.8
17173,17173,375.7
17174,17174,376.6
17175,17175,377.5
17176,17176,378.4
17177,17177,379.3
17178,17178,380.2
17179,17179,381.1
17180,17180,382.0
17181,17181,382.9
17182,17182,383.8
17183,17183,384.7
17184,17184,385.6
17185,17185,386.5
17186,17186,387.4
17187,17187,388.3
17188,17188,389.2
17189,17189,390.1
17190,17190,391.0
17191,17191,391.9
17192,17192,392.8
17193,17193,393.7
17194,17194,394.6
17195,17195,395.5
17196,17196,396.4
17197,17197,397.3
17198,17198,398.2
17199,17199,399.1
17200,17200,40.0
17201,17201,40.9
17202,17202,41.8
17203,17203,42.7
17204,17204,43.6
17205,17205,44.5
17206,17206,45.4
17207,17207,46.3
17208,17208,47.2
17209,17209,48.1
17210,17210,49.0
17211,17211,49.9
17212,17212,50.8
17213,17213,51.7
17214,17214,52.6
17215,17215,53.5
17216,17216,54.4
17217,17217,55.3
17218,17218,56.2
17219,17219,57.1
17220,17220,58.0
17221,17221,58.9
17222,17222,59.8
17223,17223,60.7
17224,17224,61.6
17225,17225,62.5
17226,17226,63.4
17227,17227,64.3
17228,17228,65.2
17229,17229,66.1
17230,17230,67.0
17231,17231,67.9
17232,17232,68.8
17233,17233,69.7
17234,17234,70.6
17235,17235,71.5
17236,17236,72.4
17237,17237,73.3
17238,17238,74.2
17239,17239,75.1
17240,17240,76.0
17241,17241,76.9
17242,17242,77.8
17243,17243,78.7
17244,17244,79.6
17245,17245,80.5
17246,17246,81.4
17247,17247,82.3
17248,17248,83.2
17249,17249,84.1
17250,17250,85.0
17251,17251,85.9
17252,17252,86.8
17253,17253,87.7
17254,17254,88.6
17255,17255,89.5
17256,17256,90.4
17257,17257,91.3
17258,17258,92.2
17259,17259,93.1
17260,17260,94.0
17261,17261,94.9
17262,17262,95.8
17263,17263,96.7
17264,17264,97.6
17265,17265,98.5
17266,17266,99.4
17267,17267,100.3
17268,17268,101.2
17269,17269,102.1
17270,17270,103.0
17271,17271,103.9
17272,17272,104.8
17273,17273,105.7
17274,17274,106.6
17275,17275,107.5
17276,17276,108.4
17277,17277,109.3
17278,17278,110.2
17279,17279,111.1
17280,17280,112.0
17281,17281,112.9
17282,17282,113.8
17283,17283,114.7
17284,17284,115.6
17285,17285,116.5
17286,17286,117.4
17287,17287,118.3
17288,17288,119.2
17289,17289,120.1
17290,17290,121.0
17291,17291,121.9
17292,17292,122.8
17293,17293,123.7
17294,17294,124.6
17295,17295,125.5
17296,17296,126.4
17297,17297,127.3
17298,17298,128.2
17299,17299,129.1
17300,17300,130.0
17301,17301,130.9
17302,17302,131.8
17303,17303,132.7
17304,17304,133.6
17305,17305,134.5
17306,17306,135.4
17307,17307,136.3
17308,17308,137.2
17309,17309,138.1
17310,17310,139.0
17311,17311,139.9
17312,17312,140.8
17313,17313,141.7
17314,17314,142.6
17315,17315,143.5
17316,17316,144.4
17317,17317,145.3
17318,17318,146.2
17319,17319,147.1
17320,17320,148.0
17321,17321,148.9
17322,17322,149.8
17323,17323,150.7
17324,17324,151.6
17325,17325,152.5
17326,17326,153.4
17327,17327,154.3
17328,17328,155.2
17329,17329,156.1
17330,17330,157.0
17331,17331,157.9
17332,17332,158.8
17333,17333,159.7
17334,17334,160.6
17335,17335,161.5
17336,17336,162.4
17337,17337,163.3
17338,17338,164.2
17339,17339,165.1
17340,17340,166.0
17341,17341,166.9
17342,17342,167.8
17343,17343,168.7
17344,17344,169.6
17345,17345,170.5
17346,17346,171.4
17347,17347,172.3
17348,17348,173.2
17349,17349,174.1
17350,17350,175.0
17351,17351,175.9
17352,17352,176.8
17353,17353,177.7
17354,17354,178.6
17355,17355,179.5
17356,17356,180.4
17357,17357,181.3
17358,17358,182.2
17359,17359,183.1
17360,17360,184.0
17361,17361,184.9
17362,17362,185.8
17363,17363,186.7
17364,17364,187.6
17365,17365,188.5
17366,17366,189.4
17367,17367,190.3
17368,17368,191.2
17369,17369,192.1
17370,17370,193.0
17371,17371,193.9
17372,17372,194.8
17373,17373,195.7
17374,17374,196.6
17375,17375,197.5
17376,17376,198.4
17377,17377,199.3
17378,17378,200.2
17379,17379,201.1
17380,17380,202.0
17381,17381,202.9
17382,17382,203.8
17383,17383,204.7
17384,17384,205.6
17385,17385,206.5
17386,17386,207.4
17387,17387,208.3
17388,17388,209.2
17389,17389,210.1
17390,17390,211.0
17391,17391,211.9
17392,17392,212.8
17393,17393,213.7
17394,17394,214.6
17395,17395,215.5
17396,17396,216.4
17397,17397,217.3
17398,17398,218.2
17399,17399,219.1
17400,17400,220.0
17401,17401,220.9
17402,17402,221.8
17403,17403,222.7
17404,17404,223.6
17405,17405,224.5
17406,17406,225.4
17407,17407,226.3
17408,17408,227.2
17409,17409,228.1
17410,17410,229.0
17411,17411,229.9
17412,17412,230.8
17413,17413,231.7
17414,17414,232.6
17415,17415,233.5
17416,17416,234.4
17417,17417,235.3
17418,17418,236.2
17419,17419,237.1
17420,17420,238.0
17421,17421,238.9
17422,17422,239.8
17423,17423,240.7
17424,17424,241.6
17425,17425,242.5
17426,17426,243.4
17427,17427,244.3
17428,17428,245.2
17429,17429,246.1
17430,17430,247.0
17431,17431,247.9
17432,17432,248.8
17433,17433,249.7
17434,17434,250.6
17435,17435,251.5
17436,17436,252.4
17437,17437,253.3
17438,17438,254.2
17439,17439,255.1
17440,17440,256.0
17441,17441,256.9
17442,17442,257.8
17443,17443,258.7
17444,17444,259.6
17445,17445,260.5
17446,17446,261.4
17447,17447,262.3
17448,17448,263.2
17449,17449,264.1
17450,17450,265.0
17451,17451,265.9
17452,17452,266.8
17453,17453,267.7
17454,17454,268.6
17455,17455,269.5
17456,17456,270.4
17457,17457,271.3
17458,17458,272.2
17459,17459,273.1
17460,17460,274.0
17461,17461,274.9
17462,17462,275.8
17463,17463,276.7
17464,17464,277.6
17465,17465,278.5
17466,17466,279.4
17467,17467,280.3
17468,17468,281.2
17469,17469,282.1
17470,17470,283.0
17471,17471,283.9
17472,17472,284.8
17473,17473,285.7
17474,17474,286.6
17475,17475,287.5
17476,17476,288.4
17477,17477,289.3
17478,17478,290.2
17479,17479,291.1
17480,17480,292.0
17481,17481,292.9
17482,17482,293.8
17483,17483,294.7
17484,17484,295.6
17485,17485,296.5
17486,17486,297.4
17487,17487,298.3
17488,17488,299.2
17489,17489,300.1
17490,17490,301.0
17491,17491,301.9
17492,17492,302.8
17493,17493,303.7
17494,17494,304.6
17495,17495,305.5
17496,17496,306.4
17497,17497,307.3
17498,17498,308.2
17499,17499,309.1
17500,17500,310.0
17501,17501,310.9
17502,17502,311.8
17503,17503,312.7
17504,17504,313.6
17505,17505,314.5
17506,17506,315.4
17507,17507,316.3
17508,17508,317.2
17509,17509,318.1
17510,17510,319.0
17511,17511,319.9
17512,17512,320.8
17513,17513,321.7
17514,17514,322.6
17515,17515,323.5
17516,17516,324.4
17517,17517,325.3
17518,17518,326.2
17519,17519,327.1
17520,17520,328.0
17521,17521,328.9
17522,17522,329.8
17523,17523,330.7
17524,17524,331.6
17525,17525,332.5
17526,17526,333.4
17527,17527,334.3
17528,17528,335.2
17529,17529,336.1
17530,17530,337.0
17531,17531,337.9
17532,17532,338.8
17533,17533,339.7
17534,17534,340.6
17535,17535,341.5
17536,17536,342.4
17537,17537,343.3
17538,17538,344.2
17539,17539,345.1
17540,17540,346.0
17541,17541,346.9
17542,17542,347.8
17543,17543,348.7
17544,17544,349.6
17545,17545,350.5
17546,17546,351.4
17547,17547,352.3
17548,17548,353.2
17549,17549,354.1
17550,17550,355.0
17551,17551,355.9
17552,17552,356.8
17553,17553,357.7
17554,17554,358.6
17555,17555,359.5
17556,17556,360.4
17557,17557,361.3
17558,17558,362.2
17559,17559,363.1
17560,17560,364.0
17561,17561,364.9
17562,17562,365.8
17563,17563,366.7
17564,17564,367.6
17565,17565,368.5
17566,17566,369.4
17567,17567,370.3
17568,17568,371.2
17569,17569,372.1
17570,17570,373.0
17571,17571,373.9
17572,17572,374.8
17573,17573,375.7
17574,17574,376.6
17575,17575,377.5
17576,17576,378.4
17577,17577,379.3
17578,17578,380.2
17579,17579,381.1
17580,17580,382.0
17581,17581,382.9
17582,17582,383.8
17583,17583,384.7
17584,17584,385.6
17585,17585,386.5
17586,17586,387.4
17587,17587,388.3
17588,17588,389.2
17589,17589,390.1
17590,17590,391.0
17591,17591,391.9
17592,17592,392.8
17593,17593,393.7
17594,17594,394.6
17595,17595,395.5
17596,17596,396.4
17597,17597,397.3
17598,17598,398.2
17599,17599,399.1
17600,17600,40.0
17601,17601,40.9
17602,17602,41.8
17603,17603,42.7
17604,17604,43.6
17605,17605,44.5
17606,17606,45.4
17607,17607,46.3
17608,17608,47.2
17609,17609,48.1
17610,17610,49.0
17611,17611,49.9
17612,17612,50.8
17613,17613,51.7
17614,17614,52.6
17615,17615,53.5
17616,17616,54.4
17617,17617,55.3
17618,17618,56.2
17619,17619,57.1
17620,17620,58.0
17621,17621,58.9
17622,17622,59.8
17623,17623,60.7
17624,17624,61.6
17625,17625,62.5
17626,17626,63.4
17627,17627,64.3
17628,17628,65.2
17629,17629,66.1
17630,17630,67.0
17631,17631,67.9
17632,17632,68.8
17633,17633,69.7
17634,17634,70.6
17635,17635,71.5
17636,17636,72.4
17637,17637,73.3
17638,17638,74.2
17639,17639,75.1
17640,17640,76.0
17641,17641,76.9
17642,17642,77.8
17643,17643,78.7
17644,17644,79.6
17645,17645,80.5
17646,17646,81.4
17647,17647,82.3
17648,17648,83.2
17649,17649,84.1
17650,17650,85.0
17651,17651,85.9
17652,17652,86.8
17653,17653,87.7
17654,17654,88.6
17655,17655,89.5
17656,17656,90.4
17657,17657,91.3
17658,17658,92.2
17659,17659,93.1
17660,17660,94.0
17661,17661,94.9
17662,17662,95.8
17663,17663,96.7
17664,17664,97.6
17665,17665,98.5
17666,17666,99.4
17667,17667,100.3
17668,17668,101.2
17669,17669,102.1
17670,17670,103.0
17671,17671,103.9
17672,17672,104.8
17673,17673,105.7
17674,17674,106.6
17675,17675,107.5
17676,17676,108.4
17677,17677,109.3
17678,17678,110.2
17679,17679,111.1
17680,17680,112.0
17681,17681,112.9
17682,17682,113.8
17683,17683,114.7
17684,17684,115.6
17685,17685,116.5
17686,17686,117.4
17687,17687,118.3
17688,17688,119.2
17689,17689,120.1
17690,17690,121.0
17691,17691,121.9
17692,17692,122.8
17693,17693,123.7
17694,17694,124.6
17695,17695,125.5
17696,17696,126.4
17697,17697,127.3
17698,17698,128.2
17699,17699,129.1
17700,17700,130.0
17701,17701,130.9
17702,17702,131.8
17703,17703,132.7
17704,17704,133.6
17705,17705,134.5
17706,17706,135.4
17707,17707,136.3
17708,17708,137.2
17709,17709,138.1
17710,17710,139.0
17711,17711,139.9
17712,17712,140.8
17713,17713,141.7
17714,17714,142.6
17715,17715,143.5
17716,17716,144.4
17717,17717,145.3
17718,17718,146.2
17719,17719,147.1
17720,17720,148.0
17721,17721,148.9
17722,17722,149.8
17723,17723,150.7
17724,17724,151.6
17725,17725,152.5
17726,17726,153.4
17727,17727,154.3
17728,17728,155.2
17729,17729,156.1
17730,17730,157.0
17731,17731,157.9
17732,17732,158.8
17733,17733,159.7
17734,17734,160.6
17735,17735,161.5
17736,17736,162.4
17737,17737,163.3
17738,17738,164.2
17739,17739,165.1
17740,17740,166.0
17741,17741,166.9
17742,17742,167.8
17743,17743,168.7
17744,17744,169.6
17745,17745,170.5
17746,17746,171.4
17747,17747,172.3
17748,17748,173.2
17749,17749,174.1
17750,17750,175.0
17751,17751,175.9
17752,17752,176.8
17753,17753,177.7
17754,17754,178.6
17755,17755,179.5
17756,17756,180.4
17757,17757,181.3
17758,17758,182.2
17759,17759,183.1
17760,17760,184.0
17761,17761,184.9
17762,17762,185.8
17763,17763,186.7
17764,17764,187.6
17765,17765,188.5
17766,17766,189.4
17767,17767,190.3
17768,17768,191.2
17769,17769,192.1
17770,17770,193.0
17771,17771,193.9
17772,17772,194.8
17773,17773,195.7
17774,17774,196.6
17775,17775,197.5
17776,17776,198.4
17777,17777,199.3
17778,17778,200.2
17779,17779,201.1
17780,17780,202.0
17781,17781,202.9
17782,17782,203.8
17783,17783,204.7
17784,17784,205.6
17785,17785,206.5
17786,17786,207.4
17787,17787,208.3
17788,17788,209.2
17789,17789,210.1
17790,17790,211.0
17791,17791,211.9
17792,17792,212.8
17793,17793,213.7
17794,17794,214.6
17795,17795,215.5
17796,17796,216.4
17797,17797,217.3
17798,17798,218.2
17799,17799,219.1
17800,17800,220.0
17801,17801,220.9
17802,17802,221.8
17803,17803,222.7
17804,17804,223.6
17805,17805,224.5
17806,17806,225.4
17807,17807,226.3
17808,17808,227.2
17809,17809,228.1
17810,17810,229.0
17811,17811,229.9
17812,17812,230.8
17813,17813,231.7
17814,17814,232.6
17815,17815,233.5
17816,17816,234.4
17817,17817,235.3
17818,17818,236.2
17819,17819,237.1
17820,17820,238.0
17821,17821,238.9
17822,17822,239.8
17823,17823,240.7
17824,17824,241.6
17825,17825,242.5
17826,17826,243.4
17827,17827,244.3
17828,17828,245.2
17829,17829,246.1
17830,17830,247.0
17831,17831,247.9
17832,17832,248.8
17833,17833,249.7
17834,17834,250.6
17835,17835,251.5
17836,17836,252.4
17837,17837,253.3
17838,17838,254.2
17839,17839,255.1
17840,17840,256.0
17841,17841,256.9
17842,17842,257.8
17843,17843,258.7
17844,17844,259.6
17845,17845,260.5
17846,17846,261.4
17847,17847,262.3
17848,17848,263.2
17849,17849,264.1
17850,17850,265.0
17851,17851,265.9
17852,17852,266.8
17853,17853,267.7
17854,17854,268.6
17855,17855,269.5
17856,17856,270.4
17857,17857,271.3
17858,17858,272.2
17859,17859,273.1
17860,17860,274.0
17861,17861,274.9
17862,17862,275.8
17863,17863,276.7
17864,17864,277.6
17865,17865,278.5
17866,17866,279.4
17867,17867,280.3
17868,17868,281.2
17869,17869,282.1
17870,17870,283.0
17871,17871,283.9
17872,17872,284.8
17873,17873,285.7
17874,17874,286.6
17875,17875,287.5
17876,17876,288.4
17877,17877,289.3
17878,17878,290.2
17879,17879,291.1
17880,17880,292.0
17881,17881,292.9
17882,17882,293.8
17883,17883,294.7
17884,17884,295.6
17885,17885,296.5
17886,17886,297.4
17887,17887,298.3
17888,17888,299.2
17889,17889,300.1
17890,17890,301.0
17891,17891,301.9
17892,17892,302.8
17893,17893,303.7
17894,17894,304.6
17895,17895,305.5
17896,17896,306.4
17897,17897,307.3
17898,17898,308.2
17899,17899,309.1
17900,17900,310.0
17901,17901,310.9
17902,17902,311.8
17903,17903,312.7
17904,17904,313.6
17905,17905,314.5
17906,17906,315.4
17907,17907,316.3
17908,17908,317.2
17909,17909,318.1
17910,17910,319.0
17911,17911,319.9
17912,17912,320.8
17913,17913,321.7
17914,17914,322.6
17915,17915,323.5
17916,17916,324.4
17917,17917,325.3
17918,17918,326.2
17919,17919,327.1
17920,17920,328.0
17921,17921,328.9
17922,17922,329.8
17923,17923,330.7
17924,17924,331.6
17925,17925,332.5
17926,17926,333.4
17927,17927,334.3
17928,17928,335.2
17929,17929,336.1
17930,17930,337.0
17931,17931,337.9
17932,17932,338.8
17933,17933,339.7
17934,17934,340.6
17935,17935,341.5
17936,17936,342.4
17937,17937,343.3
17938,17938,344.2
17939,17939,345.1
17940,17940,346.0
17941,17941,346.9
17942,17942,347.8
17943,17943,348.7
17944,17944,349.6
17945,17945,350.5
17946,17946,351.4
17947,17947,352.3
17948,17948,353.2
17949,17949,354.1
17950,17950,355.0
17951,17951,355.9
17952,17952,356.8
17953,17953,357.7
17954,17954,358.6
17955,17955,359.5
17956,17956,360.4
17957,17957,361.3
17958,17958,362.2
17959,17959,363.1
17960,17960,364.0
17961,17961,364.9
17962,17962,365.8
17963,17963,366.7
17964,17964,367.6
17965,17965,368.5
17966,17966,369.4
17967,17967,370.3
17968,17968,371.2
17969,17969,372.1
17970,17970,373.0
17971,17971,373.9
17972,17972,374.8
17973,17973,375.7
17974,17974,376.6
17975,17975,377.5
17976,17976,378.4
17977,17977,379.3
17978,17978,380.2
17979,17979,381.1
17980,17980,382.0
17981,17981,382.9
17982,17982,383.8
17983,17983,384.7
17984,17984,385.6
17985,17985,386.5
17986,17986,387.4
17987,17987,388.3
17988,17988,389.2
17989,17989,390.1
17990,17990,391.0
17991,17991,391.9
17992,17992,392.8
17993,17993,393.7
17994,17994,394.6
17995,17995,395.5
17996,17996,396.4
17997,17997,397.3
17998,17998,398.2
17999,17999,399.1
18000,18000,40.0
18001,18001,40.9
18002,18002,41.8
18003,18003,42.7
18004,18004,43.6
18005,18005,44.5
18006,18006,45.4
18007,18007,46.3
18008,18008,47.2
18009,18009,48.1
18010,18010,49.0
18011,18011,49.9
18012,18012,50.8
18013,18013,51.7
18014,18014,52.6
18015,18015,53.5
18016,18016,54.4
18017,18017,55.3
18018,18018,56.2
18019,18019,57.1
18020,18020,58.0
18021,18021,58.9
18022,18022,59.8
18023,18023,60.7
18024,18024,61.6
18025,18025,62.5
18026,18026,63.4
18027,18027,64.3
18028,18028,65.2
18029,18029,66.1
18030,18030,67.0
18031,18031,67.9
18032,18032,68.8
18033,18033,69.7
18034,18034,70.6
18035,18035,71.5
18036,18036,72.4
18037,18037,73.3
18038,18038,74.2
18039,18039,75.1
18040,18040,76.0
18041,18041,76.9
18042,18042,77.8
18043,18043,78.7
18044,18044,79.6
18045,18045,80.5
18046,18046,81.4
18047,18047,82.3
18048,18048,83.2
18049,18049,84.1
18050,18050,85.0
18051,18051,85.9
18052,18052,86.8
18053,18053,87.7
18054,18054,88.6
18055,18055,89.5
18056,18056,90.4
18057,18057,91.3
18058,18058,92.2
18059,18059,93.1
18060,18060,94.0
18061,18061,94.9
18062,18062,95.8
18063,18063,96.7
18064,18064,97.6
18065,18065,98.5
18066,18066,99.4
18067,18067,100.3
18068,18068,101.2
18069,18069,102.1
18070,18070,103.0
18071,18071,103.9
18072,18072,104.8
18073,18073,105.7
18074,18074,106.6
18075,18075,107.5
18076,18076,108.4
18077,18077,109.3
18078,18078,110.2
18079,18079,111.1
18080,18080,112.0
18081,18081,112.9
18082,18082,113.8
18083,18083,114.7
18084,18084,115.6
18085,18085,116.5
18086,18086,117.4
18087,18087,118.3
18088,18088,119.2
18089,18089,120.1
18090,18090,121.0
18091,18091,121.9
18092,18092,122.8
18093,18093,123.7
18094,18094,124.6
18095,18095,125.5
18096,18096,126.4
18097,18097,127.3
18098,18098,128.2
18099,18099,129.1
18100,18100,130.0
18101,18101,130.9
18102,18102,131.8
18103,18103,132.7
18104,18104,133.6
18105,18105,134.5
18106,18106,135.4
18107,18107,136.3
18108,18108,137.2
18109,18109,138.1
18110,18110,139.0
18111,18111,139.9
18112,18112,140.8
18113,18113,141.7
18114,18114,142.6
18115,18115,143.5
18116,18116,144.4
18117,18117,145.3
18118,18118,146.2
18119,18119,147.1
18120,18120,148.0
18121,18121,148.9
18122,18122,149.8
18123,18123,150.7
18124,18124,151.6
18125,18125,152.5
18126,18126,153.4
18127,18127,154.3
18128,18128,155.2
18129,18129,156.1
18130,18130,157.0
18131,18131,157.9
18132,18132,158.8
18133,18133,159.7
18134,18134,160.6
18135,18135,161.5
18136,18136,162.4
18137,18137,163.3
18138,18138,164.2
18139,18139,165.1
18140,18140,166.0
18141,18141,166.9
18142,18142,167.8
18143,18143,168.7
18144,18144,169.6
18145,18145,170.5
18146,18146,171.4
18147,18147,172.3
18148,18148,173.2
18149,18149,174.1
18150,18150,175.0
18151,18151,175.9
18152,18152,176.8
18153,18153,177.7
18154,18154,178.6
18155,18155,179.5
18156,18156,180.4
18157,18157,181.3
18158,18158,182.2
18159,18159,183.1
18160,18160,184.0
18161,18161,184.9
18162,18162,185.8
18163,18163,186.7
18164,18164,187.6
18165,18165,188.5
18166,18166,189.4
18167,18167,190.3
18168,18168,191.2
18169,18169,192.1
18170,18170,193.0
18171,18171,193.9
18172,18172,194.8
18173,18173,195.7
18174,18174,196.6
18175,18175,197.5
18176,18176,198.4
18177,18177,199.3
18178,18178,200.2
18179,18179,201.1
18180,18180,202.0
18181,18181,202.9
18182,18182,203.8
18183,18183,204.7
18184,18184,205.6
18185,18185,206.5
18186,18186,207.4
18187,18187,208.3
18188,18188,209.2
18189,18189,210.1
18190,18190,211.0
18191,18191,211.9
18192,18192,212.8
18193,18193,213.7
18194,18194,214.6
18195,18195,215.5
18196,18196,216.4
18197,18197,217.3
18198,18198,218.2
18199,18199,219.1
18200,18200,220.0
18201,18201,220.9
18202,18202,221.8
18203,18203,222.7
18204,18204,223.6
18205,18205,224.5
18206,18206,225.4
18207,18207,226.3
18208,18208,227.2
18209,18209,228.1
18210,18210,229.0
18211,18211,229.9
18212,18212,230.8
18213,18213,231.7
18214,18214,232.6
18215,18215,233.5
18216,18216,234.4
18217,18217,235.3
18218,18218,236.2
18219,18219,237.1
18220,18220,238.0
18221,18221,238.9
18222,18222,239.8
18223,18223,240.7
18224,18224,241.6
18225,18225,242.5
18226,18226,243.4
18227,18227,244.3
18228,18228,245.2
18229,18229,246.1
18230,18230,247.0
18231,18231,247.9
18232,18232,248.8
18233,18233,249.7
18234,18234,250.6
18235,18235,251.5
18236,18236,252.4
18237,18237,253.3
18238,18238,254.2
18239,18239,255.1
18240,18240,256.0
18241,18241,256.9
18242,18242,257.8
18243,18243,258.7
18244,18244,259.6
18245,18245,260.5
18246,18246,261.4
18247,18247,262.3
18248,18248,263.2
18249,18249,264.1
18250,18250,265.0
18251,18251,265.9
18252,18252,266.8
18253,18253,267.7
18254,18254,268.6
18255,18255,269.5
18256,18256,270.4
18257,18257,271.3
18258,18258,272.2
18259,18259,273.1
18260,18260,274.0
18261,18261,274.9
18262,18262,275.8
18263,18263,276.7
18264,18264,277.6
18265,18265,278.5
18266,18266,279.4
18267,18267,280.3
18268,18268,281.2
18269,18269,282.1
18270,18270,283.0
18271,18271,283.9
18272,18272,284.8
18273,18273,285.7
18274,18274,286.6
18275,18275,287.5
18276,18276,288.4
18277,18277,289.3
18278,18278,290.2
18279,18279,291.1
18280,18280,292.0
18281,18281,292.9
18282,18282,293.8
18283,18283,294.7
18284,18284,295.6
18285,18285,296.5
18286,18286,297.4
18287,18287,298.3
18288,18288,299.2
18289,18289,300.1
18290,18290,301.0
18291,18291,301.9
18292,18292,302.8
18293,18293,303.7
18294,18294,304.6
18295,18295,305.5
18296,18296,306.4
18297,18297,307.3
18298,18298,308.2
18299,18299,309.1
18300,18300,310.0
18301,18301,310.9
18302,18302,311.8
18303,18303,312.7
18304,18304,313.6
18305,18305,314.5
18306,18306,315.4
18307,18307,316.3
18308,18308,317.2
18309,18309,318.1
18310,18310,319.0
18311,18311,319.9
18312,18312,320.8
18313,18313,321.7
18314,18314,322.6
18315,18315,323.5
18316,18316,324.4
18317,18317,325.3
18318,18318,326.2
18319,18319,327.1
18320,18320,328.0
18321,18321,328.9
18322,18322,329.8
18323,18323,330.7
18324,18324,331.6
18325,18325,332.5
18326,18326,333.4
18327,18327,334.3
18328,18328,335.2
18329,18329,336.1
18330,18330,337.0
18331,18331,337.9
18332,18332,338.8
18333,18333,339.7
18334,18334,340.6
18335,18335,341.5
18336,18336,342.4
18337,18337,343.3
18338,18338,344.2
18339,18339,345.1
18340,18340,346.0
18341,18341,346.9
18342,18342,347.8
18343,18343,348.7
18344,18344,349.6
18345,18345,350.5
18346,18346,351.4
18347,18347,352.3
18348,18348,353.2
18349,18349,354.1
18350,18350,355.0
18351,18351,355.9
18352,18352,356.8
18353,18353,357.7
18354,18354,358.6
18355,18355,359.5
18356,18356,360.4
18357,18357,361.3
18358,18358,362.2
18359,18359,363.1
18360,18360,364.0
18361,18361,364.9
18362,18362,365.8
18363,18363,366.7
18364,18364,367.6
18365,18365,368.5
18366,18366,369.4
18367,18367,370.3
18368,18368,371.2
18369,18369,372.1
18370,18370,373.0
18371,18371,373.9
18372,18372,374.8
18373,18373,375.7
18374,18374,376.6
18375,18375,377.5
18376,18376,378.4
18377,18377,379.3
18378,18378,380.2
18379,18379,381.1
18380,18380,382.0
18381,18381,382.9
18382,18382,383.8
18383,18383,384.7
18384,18384,385.6
18385,18385,386.5
18386,18386,387.4
18387,18387,388.3
18388,18388,389.2
18389,18389,390.1
18390,18390,391.0
18391,18391,391.9
18392,18392,392.8
18393,18393,393.7
18394,18394,394.6
18395,18395,395.5
18396,18396,396.4
18397,18397,397.3
18398,18398,398.2
18399,18399,399.1
18400,18400,40.0
18401,18401,40.9
18402,18402,41.8
18403,18403,42.7
18404,18404,43.6
18405,18405,44.5
18406,18406,45.4
18407,18407,46.3
18408,18408,47.2
18409,18409,48.1
18410,18410,49.0
18411,18411,49.9
18412,18412,50.8
18413,18413,51.7
18414,18414,52.6
18415,18415,53.5
18416,18416,54.4
18417,18417,55.3
18418,18418,56.2
18419,18419,57.1
18420,18420,58.0
18421,18421,58.9
18422,18422,59.8
18423,18423,60.7
18424,18424,61.6
18425,18425,62.5
18426,18426,63.4
18427,18427,64.3
18428,18428,65.2
18429,18429,66.1
18430,18430,67.0
18431,18431,67.9
18432,18432,68.8
18433,18433,69.7
18434,18434,70.6
18435,18435,71.5
18436,18436,72.4
18437,18437,73.3
18438,18438,74.2
18439,18439,75.1
18440,18440,76.0
18441,18441,76.9
18442,18442,77.8
18443,18443,78.7
18444,18444,79.6
18445,18445,80.5
18446,18446,81.4
18447,18447,82.3
18448,18448,83.2
18449,18449,84.1
18450,18450,85.0
18451,18451,85.9
18452,18452,86.8
18453,18453,87.7
18454,18454,88.6
18455,18455,89.5
18456,18456,90.4
18457,18457,91.3
18458,18458,92.2
18459,18459,93.1
18460,18460,94.0
18461,18461,94.9
18462,18462,95.8
18463,18463,96.7
18464,18464,97.6
18465,18465,98.5
18466,18466,99.4
18467,18467,100.3
18468,18468,101.2
18469,18469,102.1
18470,18470,103.0
