attraction_id,name,location,description,opening_hours,category,price
18162,Attr18162,City162,Attraction number 18162 in category Food,08:00:00,Food,151.5
18163,Attr18163,City163,Attraction number 18163 in category Tour,09:00:00,Tour,152.25
18164,Attr18164,City164,Attraction number 18164 in category Water,10:00:00,Water,153.0
18165,Attr18165,City165,Attraction number 18165 in category History,11:00:00,History,153.75
18166,Attr18166,City166,Attraction number 18166 in category Culture,12:00:00,Culture,154.5
18167,Attr18167,City167,Attraction number 18167 in category Adventure,13:00:00,Adventure,155.25
18168,Attr18168,City168,Attraction number 18168 in category Museum,08:00:00,Museum,156.0
18169,Attr18169,City169,Attraction number 18169 in category Nature,09:00:00,Nature,156.75
18170,Attr18170,City170,Attraction number 18170 in category Food,10:00:00,Food,157.5
18171,Attr18171,City171,Attraction number 18171 in category Tour,11:00:00,Tour,158.25
18172,Attr18172,City172,Attraction number 18172 in category Water,12:00:00,Water,159.0
18173,Attr18173,City173,Attraction number 18173 in category History,13:00:00,History,159.75
18174,Attr18174,City174,Attraction number 18174 in category Culture,08:00:00,Culture,160.5
18175,Attr18175,City175,Attraction number 18175 in category Adventure,09:00:00,Adventure,161.25
18176,Attr18176,City176,Attraction number 18176 in category Museum,10:00:00,Museum,162.0
18177,Attr18177,City177,Attraction number 18177 in category Nature,11:00:00,Nature,162.75
18178,Attr18178,City178,Attraction number 18178 in category Food,12:00:00,Food,163.5
18179,Attr18179,City179,Attraction number 18179 in category Tour,13:00:00,Tour,164.25
18180,Attr18180,City180,Attraction number 18180 in category Water,08:00:00,Water,165.0
18181,Attr18181,City181,Attraction number 18181 in category History,09:00:00,History,165.75
18182,Attr18182,City182,Attraction number 18182 in category Culture,10:00:00,Culture,166.5
18183,Attr18183,City183,Attraction number 18183 in category Adventure,11:00:00,Adventure,167.25
18184,Attr18184,City184,Attraction number 18184 in category Museum,12:00:00,Museum,168.0
18185,Attr18185,City185,Attraction number 18185 in category Nature,13:00:00,Nature,168.75
18186,Attr18186,City186,Attraction number 18186 in category Food,08:00:00,Food,169.5
18187,Attr18187,City187,Attraction number 18187 in category Tour,09:00:00,Tour,170.25
18188,Attr18188,City188,Attraction number 18188 in category Water,10:00:00,Water,171.0
18189,Attr18189,City189,Attraction number 18189 in category History,11:00:00,History,171.75
18190,Attr18190,City190,Attraction number 18190 in category Culture,12:00:00,Culture,172.5
18191,Attr18191,City191,Attraction number 18191 in category Adventure,13:00:00,Adventure,173.25
18192,Attr18192,City192,Attraction number 18192 in category Museum,08:00:00,Museum,174.0
18193,Attr18193,City193,Attraction number 18193 in category Nature,09:00:00,Nature,174.75
18194,Attr18194,City194,Attraction number 18194 in category Food,10:00:00,Food,175.5
18195,Attr18195,City195,Attraction number 18195 in category Tour,11:00:00,Tour,176.25
18196,Attr18196,City196,Attraction number 18196 in category Water,12:00:00,Water,177.0
18197,Attr18197,City197,Attraction number 18197 in category History,13:00:00,History,177.75
18198,Attr18198,City198,Attraction number 18198 in category Culture,08:00:00,Culture,178.5
18199,Attr18199,City199,Attraction number 18199 in category Adventure,09:00:00,Adventure,179.25
18200,Attr18200,City0,Attraction number 18200 in category Museum,10:00:00,Museum,180.0
18201,Attr18201,City1,Attraction number 18201 in category Nature,11:00:00,Nature,180.75
18202,Attr18202,City2,Attraction number 18202 in category Food,12:00:00,Food,181.5
18203,Attr18203,City3,Attraction number 18203 in category Tour,13:00:00,Tour,182.25
18204,Attr18204,City4,Attraction number 18204 in category Water,08:00:00,Water,183.0
18205,Attr18205,City5,Attraction number 18205 in category History,09:00:00,History,183.75
18206,Attr18206,City6,Attraction number 18206 in category Culture,10:00:00,Culture,184.5
18207,Attr18207,City7,Attraction number 18207 in category Adventure,11:00:00,Adventure,185.25
18208,Attr18208,City8,Attraction number 18208 in category Museum,12:00:00,Museum,186.0
18209,Attr18209,City9,Attraction number 18209 in category Nature,13:00:00,Nature,186.75
18210,Attr18210,City10,Attraction number 18210 in category Food,08:00:00,Food,187.5
18211,Attr18211,City11,Attraction number 18211 in category Tour,09:00:00,Tour,188.25
18212,Attr18212,City12,Attraction number 18212 in category Water,10:00:00,Water,189.0
18213,Attr18213,City13,Attraction number 18213 in category History,11:00:00,History,189.75
18214,Attr18214,City14,Attraction number 18214 in category Culture,12:00:00,Culture,190.5
18215,Attr18215,City15,Attraction number 18215 in category Adventure,13:00:00,Adventure,191.25
18216,Attr18216,City16,Attraction number 18216 in category Museum,08:00:00,Museum,192.0
18217,Attr18217,City17,Attraction number 18217 in category Nature,09:00:00,Nature,192.75
18218,Attr18218,City18,Attraction number 18218 in category Food,10:00:00,Food,193.5
18219,Attr18219,City19,Attraction number 18219 in category Tour,11:00:00,Tour,194.25
18220,Attr18220,City20,Attraction number 18220 in category Water,12:00:00,Water,195.0
18221,Attr18221,City21,Attraction number 18221 in category History,13:00:00,History,195.75
18222,Attr18222,City22,Attraction number 18222 in category Culture,08:00:00,Culture,196.5
18223,Attr18223,City23,Attraction number 18223 in category Adventure,09:00:00,Adventure,197.25
18224,Attr18224,City24,Attraction number 18224 in category Museum,10:00:00,Museum,198.0
18225,Attr18225,City25,Attraction number 18225 in category Nature,11:00:00,Nature,198.75
18226,Attr18226,City26,Attraction number 18226 in category Food,12:00:00,Food,199.5
18227,Attr18227,City27,Attraction number 18227 in category Tour,13:00:00,Tour,200.25
18228,Attr18228,City28,Attraction number 18228 in category Water,08:00:00,Water,201.0
18229,Attr18229,City29,Attraction number 18229 in category History,09:00:00,History,201.75
18230,Attr18230,City30,Attraction number 18230 in category Culture,10:00:00,Culture,202.5
18231,Attr18231,City31,Attraction number 18231 in category Adventure,11:00:00,Adventure,203.25
18232,Attr18232,City32,Attraction number 18232 in category Museum,12:00:00,Museum,204.0
18233,Attr18233,City33,Attraction number 18233 in category Nature,13:00:00,Nature,204.75
18234,Attr18234,City34,Attraction number 18234 in category Food,08:00:00,Food,205.5
18235,Attr18235,City35,Attraction number 18235 in category Tour,09:00:00,Tour,206.25
18236,Attr18236,City36,Attraction number 18236 in category Water,10:00:00,Water,207.0
18237,Attr18237,City37,Attraction number 18237 in category History,11:00:00,History,207.75
18238,Attr18238,City38,Attraction number 18238 in category Culture,12:00:00,Culture,208.5
18239,Attr18239,City39,Attraction number 18239 in category Adventure,13:00:00,Adventure,209.25
18240,Attr18240,City40,Attraction number 18240 in category Museum,08:00:00,Museum,210.0
18241,Attr18241,City41,Attraction number 18241 in category Nature,09:00:00,Nature,210.75
18242,Attr18242,City42,Attraction number 18242 in category Food,10:00:00,Food,211.5
18243,Attr18243,City43,Attraction number 18243 in category Tour,11:00:00,Tour,212.25
18244,Attr18244,City44,Attraction number 18244 in category Water,12:00:00,Water,213.0
18245,Attr18245,City45,Attraction number 18245 in category History,13:00:00,History,213.75
18246,Attr18246,City46,Attraction number 18246 in category Culture,08:00:00,Culture,214.5
18247,Attr18247,City47,Attraction number 18247 in category Adventure,09:00:00,Adventure,215.25
18248,Attr18248,City48,Attraction number 18248 in category Museum,10:00:00,Museum,216.0
18249,Attr18249,City49,Attraction number 18249 in category Nature,11:00:00,Nature,216.75
18250,Attr18250,City50,Attraction number 18250 in category Food,12:00:00,Food,217.5
18251,Attr18251,City51,Attraction number 18251 in category Tour,13:00:00,Tour,218.25
18252,Attr18252,City52,Attraction number 18252 in category Water,08:00:00,Water,219.0
18253,Attr18253,City53,Attraction number 18253 in category History,09:00:00,History,219.75
18254,Attr18254,City54,Attraction number 18254 in category Culture,10:00:00,Culture,220.5
18255,Attr18255,City55,Attraction number 18255 in category Adventure,11:00:00,Adventure,221.25
18256,Attr18256,City56,Attraction number 18256 in category Museum,12:00:00,Museum,222.0
18257,Attr18257,City57,Attraction number 18257 in category Nature,13:00:00,Nature,222.75
18258,Attr18258,City58,Attraction number 18258 in category Food,08:00:00,Food,223.5
18259,Attr18259,City59,Attraction number 18259 in category Tour,09:00:00,Tour,224.25
18260,Attr18260,City60,Attraction number 18260 in category Water,10:00:00,Water,225.0
18261,Attr18261,City61,Attraction number 18261 in category History,11:00:00,History,225.75
18262,Attr18262,City62,Attraction number 18262 in category Culture,12:00:00,Culture,226.5
18263,Attr18263,City63,Attraction number 18263 in category Adventure,13:00:00,Adventure,227.25
18264,Attr18264,City64,Attraction number 18264 in category Museum,08:00:00,Museum,228.0
18265,Attr18265,City65,Attraction number 18265 in category Nature,09:00:00,Nature,228.75
18266,Attr18266,City66,Attraction number 18266 in category Food,10:00:00,Food,229.5
18267,Attr18267,City67,Attraction number 18267 in category Tour,11:00:00,Tour,230.25
18268,Attr18268,City68,Attraction number 18268 in category Water,12:00:00,Water,231.0
18269,Attr18269,City69,Attraction number 18269 in category History,13:00:00,History,231.75
18270,Attr18270,City70,Attraction number 18270 in category Culture,08:00:00,Culture,232.5
18271,Attr18271,City71,Attraction number 18271 in category Adventure,09:00:00,Adventure,233.25
18272,Attr18272,City72,Attraction number 18272 in category Museum,10:00:00,Museum,234.0
18273,Attr18273,City73,Attraction number 18273 in category Nature,11:00:00,Nature,234.75
18274,Attr18274,City74,Attraction number 18274 in category Food,12:00:00,Food,235.5
18275,Attr18275,City75,Attraction number 18275 in category Tour,13:00:00,Tour,236.25
18276,Attr18276,City76,Attraction number 18276 in category Water,08:00:00,Water,237.0
18277,Attr18277,City77,Attraction number 18277 in category History,09:00:00,History,237.75
18278,Attr18278,City78,Attraction number 18278 in category Culture,10:00:00,Culture,238.5
18279,Attr18279,City79,Attraction number 18279 in category Adventure,11:00:00,Adventure,239.25
18280,Attr18280,City80,Attraction number 18280 in category Museum,12:00:00,Museum,240.0
18281,Attr18281,City81,Attraction number 18281 in category Nature,13:00:00,Nature,240.75
18282,Attr18282,City82,Attraction number 18282 in category Food,08:00:00,Food,241.5
18283,Attr18283,City83,Attraction number 18283 in category Tour,09:00:00,Tour,242.25
18284,Attr18284,City84,Attraction number 18284 in category Water,10:00:00,Water,243.0
18285,Attr18285,City85,Attraction number 18285 in category History,11:00:00,History,243.75
18286,Attr18286,City86,Attraction number 18286 in category Culture,12:00:00,Culture,244.5
18287,Attr18287,City87,Attraction number 18287 in category Adventure,13:00:00,Adventure,245.25
18288,Attr18288,City88,Attraction number 18288 in category Museum,08:00:00,Museum,246.0
18289,Attr18289,City89,Attraction number 18289 in category Nature,09:00:00,Nature,246.75
18290,Attr18290,City90,Attraction number 18290 in category Food,10:00:00,Food,247.5
18291,Attr18291,City91,Attraction number 18291 in category Tour,11:00:00,Tour,248.25
18292,Attr18292,City92,Attraction number 18292 in category Water,12:00:00,Water,249.0
18293,Attr18293,City93,Attraction number 18293 in category History,13:00:00,History,249.75
18294,Attr18294,City94,Attraction number 18294 in category Culture,08:00:00,Culture,250.5
18295,Attr18295,City95,Attraction number 18295 in category Adventure,09:00:00,Adventure,251.25
18296,Attr18296,City96,Attraction number 18296 in category Museum,10:00:00,Museum,252.0
18297,Attr18297,City97,Attraction number 18297 in category Nature,11:00:00,Nature,252.75
18298,Attr18298,City98,Attraction number 18298 in category Food,12:00:00,Food,253.5
18299,Attr18299,City99,Attraction number 18299 in category Tour,13:00:00,Tour,254.25
18300,Attr18300,City100,Attraction number 18300 in category Water,08:00:00,Water,30.0
18301,Attr18301,City101,Attraction number 18301 in category History,09:00:00,History,30.75
18302,Attr18302,City102,Attraction number 18302 in category Culture,10:00:00,Culture,31.5
18303,Attr18303,City103,Attraction number 18303 in category Adventure,11:00:00,Adventure,32.25
18304,Attr18304,City104,Attraction number 18304 in category Museum,12:00:00,Museum,33.0
18305,Attr18305,City105,Attraction number 18305 in category Nature,13:00:00,Nature,33.75
18306,Attr18306,City106,Attraction number 18306 in category Food,08:00:00,Food,34.5
18307,Attr18307,City107,Attraction number 18307 in category Tour,09:00:00,Tour,35.25
18308,Attr18308,City108,Attraction number 18308 in category Water,10:00:00,Water,36.0
18309,Attr18309,City109,Attraction number 18309 in category History,11:00:00,History,36.75
18310,Attr18310,City110,Attraction number 18310 in category Culture,12:00:00,Culture,37.5
18311,Attr18311,City111,Attraction number 18311 in category Adventure,13:00:00,Adventure,38.25
18312,Attr18312,City112,Attraction number 18312 in category Museum,08:00:00,Museum,39.0
18313,Attr18313,City113,Attraction number 18313 in category Nature,09:00:00,Nature,39.75
18314,Attr18314,City114,Attraction number 18314 in category Food,10:00:00,Food,40.5
18315,Attr18315,City115,Attraction number 18315 in category Tour,11:00:00,Tour,41.25
18316,Attr18316,City116,Attraction number 18316 in category Water,12:00:00,Water,42.0
18317,Attr18317,City117,Attraction number 18317 in category History,13:00:00,History,42.75
18318,Attr18318,City118,Attraction number 18318 in category Culture,08:00:00,Culture,43.5
18319,Attr18319,City119,Attraction number 18319 in category Adventure,09:00:00,Adventure,44.25
18320,Attr18320,City120,Attraction number 18320 in category Museum,10:00:00,Museum,45.0
18321,Attr18321,City121,Attraction number 18321 in category Nature,11:00:00,Nature,45.75
18322,Attr18322,City122,Attraction number 18322 in category Food,12:00:00,Food,46.5
18323,Attr18323,City123,Attraction number 18323 in category Tour,13:00:00,Tour,47.25
18324,Attr18324,City124,Attraction number 18324 in category Water,08:00:00,Water,48.0
18325,Attr18325,City125,Attraction number 18325 in category History,09:00:00,History,48.75
18326,Attr18326,City126,Attraction number 18326 in category Culture,10:00:00,Culture,49.5
18327,Attr18327,City127,Attraction number 18327 in category Adventure,11:00:00,Adventure,50.25
18328,Attr18328,City128,Attraction number 18328 in category Museum,12:00:00,Museum,51.0
18329,Attr18329,City129,Attraction number 18329 in category Nature,13:00:00,Nature,51.75
18330,Attr18330,City130,Attraction number 18330 in category Food,08:00:00,Food,52.5
18331,Attr18331,City131,Attraction number 18331 in category Tour,09:00:00,Tour,53.25
18332,Attr18332,City132,Attraction number 18332 in category Water,10:00:00,Water,54.0
18333,Attr18333,City133,Attraction number 18333 in category History,11:00:00,History,54.75
18334,Attr18334,City134,Attraction number 18334 in category Culture,12:00:00,Culture,55.5
18335,Attr18335,City135,Attraction number 18335 in category Adventure,13:00:00,Adventure,56.25
18336,Attr18336,City136,Attraction number 18336 in category Museum,08:00:00,Museum,57.0
18337,Attr18337,City137,Attraction number 18337 in category Nature,09:00:00,Nature,57.75
18338,Attr18338,City138,Attraction number 18338 in category Food,10:00:00,Food,58.5
18339,Attr18339,City139,Attraction number 18339 in category Tour,11:00:00,Tour,59.25
18340,Attr18340,City140,Attraction number 18340 in category Water,12:00:00,Water,60.0
18341,Attr18341,City141,Attraction number 18341 in category History,13:00:00,History,60.75
18342,Attr18342,City142,Attraction number 18342 in category Culture,08:00:00,Culture,61.5
18343,Attr18343,City143,Attraction number 18343 in category Adventure,09:00:00,Adventure,62.25
18344,Attr18344,City144,Attraction number 18344 in category Museum,10:00:00,Museum,63.0
18345,Attr18345,City145,Attraction number 18345 in category Nature,11:00:00,Nature,63.75
18346,Attr18346,City146,Attraction number 18346 in category Food,12:00:00,Food,64.5
18347,Attr18347,City147,Attraction number 18347 in category Tour,13:00:00,Tour,65.25
18348,Attr18348,City148,Attraction number 18348 in category Water,08:00:00,Water,66.0
18349,Attr18349,City149,Attraction number 18349 in category History,09:00:00,History,66.75
18350,Attr18350,City150,Attraction number 18350 in category Culture,10:00:00,Culture,67.5
18351,Attr18351,City151,Attraction number 18351 in category Adventure,11:00:00,Adventure,68.25
18352,Attr18352,City152,Attraction number 18352 in category Museum,12:00:00,Museum,69.0
18353,Attr18353,City153,Attraction number 18353 in category Nature,13:00:00,Nature,69.75
18354,Attr18354,City154,Attraction number 18354 in category Food,08:00:00,Food,70.5
18355,Attr18355,City155,Attraction number 18355 in category Tour,09:00:00,Tour,71.25
18356,Attr18356,City156,Attraction number 18356 in category Water,10:00:00,Water,72.0
18357,Attr18357,City157,Attraction number 18357 in category History,11:00:00,History,72.75
18358,Attr18358,City158,Attraction number 18358 in category Culture,12:00:00,Culture,73.5
18359,Attr18359,City159,Attraction number 18359 in category Adventure,13:00:00,Adventure,74.25
18360,Attr18360,City160,Attraction number 18360 in category Museum,08:00:00,Museum,75.0
18361,Attr18361,City161,Attraction number 18361 in category Nature,09:00:00,Nature,75.75
18362,Attr18362,City162,Attraction number 18362 in category Food,10:00:00,Food,76.5
18363,Attr18363,City163,Attraction number 18363 in category Tour,11:00:00,Tour,77.25
18364,Attr18364,City164,Attraction number 18364 in category Water,12:00:00,Water,78.0
18365,Attr18365,City165,Attraction number 18365 in category History,13:00:00,History,78.75
18366,Attr18366,City166,Attraction number 18366 in category Culture,08:00:00,Culture,79.5
18367,Attr18367,City167,Attraction number 18367 in category Adventure,09:00:00,Adventure,80.25
18368,Attr18368,City168,Attraction number 18368 in category Museum,10:00:00,Museum,81.0
18369,Attr18369,City169,Attraction number 18369 in category Nature,11:00:00,Nature,81.75
18370,Attr18370,City170,Attraction number 18370 in category Food,12:00:00,Food,82.5
18371,Attr18371,City171,Attraction number 18371 in category Tour,13:00:00,Tour,83.25
18372,Attr18372,City172,Attraction number 18372 in category Water,08:00:00,Water,84.0
18373,Attr18373,City173,Attraction number 18373 in category History,09:00:00,History,84.75
18374,Attr18374,City174,Attraction number 18374 in category Culture,10:00:00,Culture,85.5
18375,Attr18375,City175,Attraction number 18375 in category Adventure,11:00:00,Adventure,86.25
18376,Attr18376,City176,Attraction number 18376 in category Museum,12:00:00,Museum,87.0
18377,Attr18377,City177,Attraction number 18377 in category Nature,13:00:00,Nature,87.75
18378,Attr18378,City178,Attraction number 18378 in category Food,08:00:00,Food,88.5
18379,Attr18379,City179,Attraction number 18379 in category Tour,09:00:00,Tour,89.25
18380,Attr18380,City180,Attraction number 18380 in category Water,10:00:00,Water,90.0
18381,Attr18381,City181,Attraction number 18381 in category History,11:00:00,History,90.75
18382,Attr18382,City182,Attraction number 18382 in category Culture,12:00:00,Culture,91.5
18383,Attr18383,City183,Attraction number 18383 in category Adventure,13:00:00,Adventure,92.25
18384,Attr18384,City184,Attraction number 18384 in category Museum,08:00:00,Museum,93.0
18385,Attr18385,City185,Attraction number 18385 in category Nature,09:00:00,Nature,93.75
18386,Attr18386,City186,Attraction number 18386 in category Food,10:00:00,Food,94.5
18387,Attr18387,City187,Attraction number 18387 in category Tour,11:00:00,Tour,95.25
18388,Attr18388,City188,Attraction number 18388 in category Water,12:00:00,Water,96.0
18389,Attr18389,City189,Attraction number 18389 in category History,13:00:00,History,96.75
18390,Attr18390,City190,Attraction number 18390 in category Culture,08:00:00,Culture,97.5
18391,Attr18391,City191,Attraction number 18391 in category Adventure,09:00:00,Adventure,98.25
18392,Attr18392,City192,Attraction number 18392 in category Museum,10:00:00,Museum,99.0
18393,Attr18393,City193,Attraction number 18393 in category Nature,11:00:00,Nature,99.75
18394,Attr18394,City194,Attraction number 18394 in category Food,12:00:00,Food,100.5
18395,Attr18395,City195,Attraction number 18395 in category Tour,13:00:00,Tour,101.25
18396,Attr18396,City196,Attraction number 18396 in category Water,08:00:00,Water,102.0
18397,Attr18397,City197,Attraction number 18397 in category History,09:00:00,History,102.75
18398,Attr18398,City198,Attraction number 18398 in category Culture,10:00:00,Culture,103.5
18399,Attr18399,City199,Attraction number 18399 in category Adventure,11:00:00,Adventure,104.25
18400,Attr18400,City0,Attraction number 18400 in category Museum,12:00:00,Museum,105.0
18401,Attr18401,City1,Attraction number 18401 in category Nature,13:00:00,Nature,105.75
18402,Attr18402,City2,Attraction number 18402 in category Food,08:00:00,Food,106.5
18403,Attr18403,City3,Attraction number 18403 in category Tour,09:00:00,Tour,107.25
18404,Attr18404,City4,Attraction number 18404 in category Water,10:00:00,Water,108.0
18405,Attr18405,City5,Attraction number 18405 in category History,11:00:00,History,108.75
18406,Attr18406,City6,Attraction number 18406 in category Culture,12:00:00,Culture,109.5
18407,Attr18407,City7,Attraction number 18407 in category Adventure,13:00:00,Adventure,110.25
18408,Attr18408,City8,Attraction number 18408 in category Museum,08:00:00,Museum,111.0
18409,Attr18409,City9,Attraction number 18409 in category Nature,09:00:00,Nature,111.75
18410,Attr18410,City10,Attraction number 18410 in category Food,10:00:00,Food,112.5
18411,Attr18411,City11,Attraction number 18411 in category Tour,11:00:00,Tour,113.25
18412,Attr18412,City12,Attraction number 18412 in category Water,12:00:00,Water,114.0
18413,Attr18413,City13,Attraction number 18413 in category History,13:00:00,History,114.75
18414,Attr18414,City14,Attraction number 18414 in category Culture,08:00:00,Culture,115.5
18415,Attr18415,City15,Attraction number 18415 in category Adventure,09:00:00,Adventure,116.25
18416,Attr18416,City16,Attraction number 18416 in category Museum,10:00:00,Museum,117.0
18417,Attr18417,City17,Attraction number 18417 in category Nature,11:00:00,Nature,117.75
18418,Attr18418,City18,Attraction number 18418 in category Food,12:00:00,Food,118.5
18419,Attr18419,City19,Attraction number 18419 in category Tour,13:00:00,Tour,119.25
18420,Attr18420,City20,Attraction number 18420 in category Water,08:00:00,Water,120.0
18421,Attr18421,City21,Attraction number 18421 in category History,09:00:00,History,120.75
18422,Attr18422,City22,Attraction number 18422 in category Culture,10:00:00,Culture,121.5
18423,Attr18423,City23,Attraction number 18423 in category Adventure,11:00:00,Adventure,122.25
18424,Attr18424,City24,Attraction number 18424 in category Museum,12:00:00,Museum,123.0
18425,Attr18425,City25,Attraction number 18425 in category Nature,13:00:00,Nature,123.75
18426,Attr18426,City26,Attraction number 18426 in category Food,08:00:00,Food,124.5
18427,Attr18427,City27,Attraction number 18427 in category Tour,09:00:00,Tour,125.25
18428,Attr18428,City28,Attraction number 18428 in category Water,10:00:00,Water,126.0
18429,Attr18429,City29,Attraction number 18429 in category History,11:00:00,History,126.75
18430,Attr18430,City30,Attraction number 18430 in category Culture,12:00:00,Culture,127.5
18431,Attr18431,City31,Attraction number 18431 in category Adventure,13:00:00,Adventure,128.25
18432,Attr18432,City32,Attraction number 18432 in category Museum,08:00:00,Museum,129.0
18433,Attr18433,City33,Attraction number 18433 in category Nature,09:00:00,Nature,129.75
18434,Attr18434,City34,Attraction number 18434 in category Food,10:00:00,Food,130.5
18435,Attr18435,City35,Attraction number 18435 in category Tour,11:00:00,Tour,131.25
18436,Attr18436,City36,Attraction number 18436 in category Water,12:00:00,Water,132.0
18437,Attr18437,City37,Attraction number 18437 in category History,13:00:00,History,132.75
18438,Attr18438,City38,Attraction number 18438 in category Culture,08:00:00,Culture,133.5
18439,Attr18439,City39,Attraction number 18439 in category Adventure,09:00:00,Adventure,134.25
18440,Attr18440,City40,Attraction number 18440 in category Museum,10:00:00,Museum,135.0
18441,Attr18441,City41,Attraction number 18441 in category Nature,11:00:00,Nature,135.75
18442,Attr18442,City42,Attraction number 18442 in category Food,12:00:00,Food,136.5
18443,Attr18443,City43,Attraction number 18443 in category Tour,13:00:00,Tour,137.25
18444,Attr18444,City44,Attraction number 18444 in category Water,08:00:00,Water,138.0
18445,Attr18445,City45,Attraction number 18445 in category History,09:00:00,History,138.75
18446,Attr18446,City46,Attraction number 18446 in category Culture,10:00:00,Culture,139.5
18447,Attr18447,City47,Attraction number 18447 in category Adventure,11:00:00,Adventure,140.25
18448,Attr18448,City48,Attraction number 18448 in category Museum,12:00:00,Museum,141.0
18449,Attr18449,City49,Attraction number 18449 in category Nature,13:00:00,Nature,141.75
18450,Attr18450,City50,Attraction number 18450 in category Food,08:00:00,Food,142.5
18451,Attr18451,City51,Attraction number 18451 in category Tour,09:00:00,Tour,143.25
18452,Attr18452,City52,Attraction number 18452 in category Water,10:00:00,Water,144.0
18453,Attr18453,City53,Attraction number 18453 in category History,11:00:00,History,144.75
18454,Attr18454,City54,Attraction number 18454 in category Culture,12:00:00,Culture,145.5
18455,Attr18455,City55,Attraction number 18455 in category Adventure,13:00:00,Adventure,146.25
18456,Attr18456,City56,Attraction number 18456 in category Museum,08:00:00,Museum,147.0
18457,Attr18457,City57,Attraction number 18457 in category Nature,09:00:00,Nature,147.75
18458,Attr18458,City58,Attraction number 18458 in category Food,10:00:00,Food,148.5
18459,Attr18459,City59,Attraction number 18459 in category Tour,11:00:00,Tour,149.25
18460,Attr18460,City60,Attraction number 18460 in category Water,12:00:00,Water,150.0
18461,Attr18461,City61,Attraction number 18461 in category History,13:00:00,History,150.75
18462,Attr18462,City62,Attraction number 18462 in category Culture,08:00:00,Culture,151.5
18463,Attr18463,City63,Attraction number 18463 in category Adventure,09:00:00,Adventure,152.25
18464,Attr18464,City64,Attraction number 18464 in category Museum,10:00:00,Museum,153.0
18465,Attr18465,City65,Attraction number 18465 in category Nature,11:00:00,Nature,153.75
18466,Attr18466,City66,Attraction number 18466 in category Food,12:00:00,Food,154.5
18467,Attr18467,City67,Attraction number 18467 in category Tour,13:00:00,Tour,155.25
18468,Attr18468,City68,Attraction number 18468 in category Water,08:00:00,Water,156.0
18469,Attr18469,City69,Attraction number 18469 in category History,09:00:00,History,156.75
18470,Attr18470,City70,Attraction number 18470 in category Culture,10:00:00,Culture,157.5
18471,Attr18471,City71,Attraction number 18471 in category Adventure,11:00:00,Adventure,158.25
18472,Attr18472,City72,Attraction number 18472 in category Museum,12:00:00,Museum,159.0
18473,Attr18473,City73,Attraction number 18473 in category Nature,13:00:00,Nature,159.75
18474,Attr18474,City74,Attraction number 18474 in category Food,08:00:00,Food,160.5
18475,Attr18475,City75,Attraction number 18475 in category Tour,09:00:00,Tour,161.25
18476,Attr18476,City76,Attraction number 18476 in category Water,10:00:00,Water,162.0
18477,Attr18477,City77,Attraction number 18477 in category History,11:00:00,History,162.75
18478,Attr18478,City78,Attraction number 18478 in category Culture,12:00:00,Culture,163.5
18479,Attr18479,City79,Attraction number 18479 in category Adventure,13:00:00,Adventure,164.25
18480,Attr18480,City80,Attraction number 18480 in category Museum,08:00:00,Museum,165.0
18481,Attr18481,City81,Attraction number 18481 in category Nature,09:00:00,Nature,165.75
18482,Attr18482,City82,Attraction number 18482 in category Food,10:00:00,Food,166.5
18483,Attr18483,City83,Attraction number 18483 in category Tour,11:00:00,Tour,167.25
18484,Attr18484,City84,Attraction number 18484 in category Water,12:00:00,Water,168.0
18485,Attr18485,City85,Attraction number 18485 in category History,13:00:00,History,168.75
18486,Attr18486,City86,Attraction number 18486 in category Culture,08:00:00,Culture,169.5
18487,Attr18487,City87,Attraction number 18487 in category Adventure,09:00:00,Adventure,170.25
18488,Attr18488,City88,Attraction number 18488 in category Museum,10:00:00,Museum,171.0
18489,Attr18489,City89,Attraction number 18489 in category Nature,11:00:00,Nature,171.75
18490,Attr18490,City90,Attraction number 18490 in category Food,12:00:00,Food,172.5
18491,Attr18491,City91,Attraction number 18491 in category Tour,13:00:00,Tour,173.25
18492,Attr18492,City92,Attraction number 18492 in category Water,08:00:00,Water,174.0
18493,Attr18493,City93,Attraction number 18493 in category History,09:00:00,History,174.75
18494,Attr18494,City94,Attraction number 18494 in category Culture,10:00:00,Culture,175.5
18495,Attr18495,City95,Attraction number 18495 in category Adventure,11:00:00,Adventure,176.25
18496,Attr18496,City96,Attraction number 18496 in category Museum,12:00:00,Museum,177.0
18497,Attr18497,City97,Attraction number 18497 in category Nature,13:00:00,Nature,177.75
18498,Attr18498,City98,Attraction number 18498 in category Food,08:00:00,Food,178.5
18499,Attr18499,City99,Attraction number 18499 in category Tour,09:00:00,Tour,179.25
18500,Attr18500,City100,Attraction number 18500 in category Water,10:00:00,Water,180.0
18501,Attr18501,City101,Attraction number 18501 in category History,11:00:00,History,180.75
18502,Attr18502,City102,Attraction number 18502 in category Culture,12:00:00,Culture,181.5
18503,Attr18503,City103,Attraction number 18503 in category Adventure,13:00:00,Adventure,182.25
18504,Attr18504,City104,Attraction number 18504 in category Museum,08:00:00,Museum,183.0
18505,Attr18505,City105,Attraction number 18505 in category Nature,09:00:00,Nature,183.75
18506,Attr18506,City106,Attraction number 18506 in category Food,10:00:00,Food,184.5
18507,Attr18507,City107,Attraction number 18507 in category Tour,11:00:00,Tour,185.25
18508,Attr18508,City108,Attraction number 18508 in category Water,12:00:00,Water,186.0
